id,service_id,taxonomy_id,taxonomy_detail
508,9.48442E+14,9.48442E+14,
509,9.47357E+14,9.47357E+14,
510,9.50152E+14,9.50152E+14,
511,9.5127E+14,9.5127E+14,
512,9.55711E+14,9.55711E+14,
513,9.50454E+14,9.50454E+14,
514,9.50454E+14,9.50454E+14,
515,9.50454E+14,9.50454E+14,
516,9.6389E+14,9.6389E+14,
517,9.63237E+14,9.63237E+14,
518,9.63237E+14,9.63237E+14,
519,9.63779E+14,9.63779E+14,
520,9.31637E+14,9.31637E+14,
521,9.28613E+14,9.28613E+14,
522,9.28613E+14,9.28613E+14,
523,9.36863E+14,9.36863E+14,
524,9.36863E+14,9.36863E+14,
525,9.43842E+14,9.43842E+14,
526,9.46644E+14,9.46644E+14,
527,9.44037E+14,9.44037E+14,
528,9.44037E+14,9.44037E+14,
529,9.6549E+14,9.6549E+14,
530,9.74563E+14,9.74563E+14,
531,9.74563E+14,9.74563E+14,
532,9.77587E+14,9.77587E+14,
533,9.26396E+14,9.26396E+14,
534,9.37907E+14,9.37907E+14,
535,9.3924E+14,9.3924E+14,
536,9.36511E+14,9.36511E+14,
537,9.43024E+14,9.43024E+14,
538,9.43024E+14,9.43024E+14,
539,9.36643E+14,9.36643E+14,
540,9.46406E+14,9.46406E+14,
541,9.46406E+14,9.46406E+14,
542,9.51769E+14,9.51769E+14,
543,9.56342E+14,9.56342E+14,
544,9.56342E+14,9.56342E+14,
545,9.67263E+14,9.67263E+14,
546,9.70377E+14,9.70377E+14,
547,9.72989E+14,9.72989E+14,
548,9.7859E+14,9.7859E+14,
549,9.8893E+14,9.8893E+14,
550,9.8893E+14,9.8893E+14,
551,9.8893E+14,9.8893E+14,
552,9.8893E+14,9.8893E+14,
553,9.8893E+14,9.8893E+14,
554,9.48956E+14,9.48956E+14,
555,9.53131E+14,9.53131E+14,
556,9.53131E+14,9.53131E+14,
557,9.55751E+14,9.55751E+14,
558,9.55751E+14,9.55751E+14,
559,9.61164E+14,9.61164E+14,
560,9.85013E+14,9.85013E+14,
561,9.94497E+14,9.94497E+14,
562,9.90367E+14,9.90367E+14,
563,9.98912E+14,9.98912E+14,
564,9.56658E+14,9.56658E+14,
565,9.56658E+14,9.56658E+14,
566,9.60052E+14,9.60052E+14,
567,9.68057E+14,9.68057E+14,
568,9.68057E+14,9.68057E+14,
569,9.68057E+14,9.68057E+14,
570,9.71066E+14,9.71066E+14,
571,9.68014E+14,9.68014E+14,
572,9.69096E+14,9.69096E+14,
573,9.7817E+14,9.7817E+14,
574,9.80809E+14,9.80809E+14,
575,9.84529E+14,9.84529E+14,
576,9.95364E+14,9.95364E+14,
577,1.0072E+15,1.0072E+15,
578,1.0072E+15,1.0072E+15,
579,1.0072E+15,1.0072E+15,
580,9.48284E+14,9.48284E+14,
581,9.56818E+14,9.56818E+14,
582,9.53778E+14,9.53778E+14,
583,9.53778E+14,9.53778E+14,
584,9.54909E+14,9.54909E+14,
585,9.60651E+14,9.60651E+14,
586,9.66657E+14,9.66657E+14,
587,9.78183E+14,9.78183E+14,
588,9.78183E+14,9.78183E+14,
589,9.87007E+14,9.87007E+14,
590,9.93984E+14,9.93984E+14,
591,1.01293E+15,1.01293E+15,
592,9.58582E+14,9.58582E+14,
593,9.58582E+14,9.58582E+14,
594,9.61459E+14,9.61459E+14,
595,9.57723E+14,9.57723E+14,
596,9.79536E+14,9.79536E+14,
597,9.81581E+14,9.81581E+14,
598,9.8982E+14,9.8982E+14,
599,9.93349E+14,9.93349E+14,
600,9.90259E+14,9.90259E+14,
601,9.93493E+14,9.93493E+14,
602,1.01782E+15,1.01782E+15,
603,1.02219E+15,1.02219E+15,
604,1.02093E+15,1.02093E+15,
605,1.0244E+15,1.0244E+15,
606,1.02837E+15,1.02837E+15,
607,1.03536E+15,1.03536E+15,
608,1.04833E+15,1.04833E+15,
609,1.04833E+15,1.04833E+15,
610,1.04829E+15,1.04829E+15,
611,1.04829E+15,1.04829E+15,
612,1.0525E+15,1.0525E+15,
613,1.05472E+15,1.05472E+15,
614,1.05472E+15,1.05472E+15,
615,1.05539E+15,1.05539E+15,
616,1.07111E+15,1.07111E+15,
617,1.07111E+15,1.07111E+15,
618,1.08132E+15,1.08132E+15,
619,1.08132E+15,1.08132E+15,
620,1.09523E+15,1.09523E+15,
621,1.05629E+15,1.05629E+15,
622,1.05629E+15,1.05629E+15,
623,1.05629E+15,1.05629E+15,
624,1.0557E+15,1.0557E+15,
625,1.0557E+15,1.0557E+15,
626,1.0557E+15,1.0557E+15,
627,1.06016E+15,1.06016E+15,
628,1.07058E+15,1.07058E+15,
629,1.07698E+15,1.07698E+15,
630,1.07698E+15,1.07698E+15,
631,1.08743E+15,1.08743E+15,
632,1.08743E+15,1.08743E+15,
633,1.08883E+15,1.08883E+15,
634,1.10546E+15,1.10546E+15,
635,1.10677E+15,1.10677E+15,
636,1.10763E+15,1.10763E+15,
637,1.05225E+15,1.05225E+15,
638,1.05246E+15,1.05246E+15,
639,1.05287E+15,1.05287E+15,
640,1.06688E+15,1.06688E+15,
641,1.06836E+15,1.06836E+15,
642,1.07238E+15,1.07238E+15,
643,1.0843E+15,1.0843E+15,
644,1.0843E+15,1.0843E+15,
645,1.08727E+15,1.08727E+15,
646,1.0883E+15,1.0883E+15,
647,1.08372E+15,1.08372E+15,
648,1.09867E+15,1.09867E+15,
649,1.10724E+15,1.10724E+15,
650,1.10587E+15,1.10587E+15,
651,1.10608E+15,1.10608E+15,
652,1.10608E+15,1.10608E+15,
653,1.10557E+15,1.10557E+15,
654,1.10877E+15,1.10877E+15,
655,1.11152E+15,1.11152E+15,
656,1.11152E+15,1.11152E+15,
657,1.1152E+15,1.1152E+15,
658,1.1152E+15,1.1152E+15,
659,1.12037E+15,1.12037E+15,
660,1.11908E+15,1.11908E+15,
661,1.0709E+15,1.0709E+15,
662,1.0825E+15,1.0825E+15,
663,1.10642E+15,1.10642E+15,
664,1.10789E+15,1.10789E+15,
665,1.11909E+15,1.11909E+15,
666,1.11909E+15,1.11909E+15,
667,1.11957E+15,1.11957E+15,
668,1.06773E+15,1.06773E+15,
669,1.06773E+15,1.06773E+15,
670,1.07549E+15,1.07549E+15,
671,1.08825E+15,1.08825E+15,
672,1.08825E+15,1.08825E+15,
673,1.08825E+15,1.08825E+15,
674,1.08873E+15,1.08873E+15,
675,1.08873E+15,1.08873E+15,
676,1.09875E+15,1.09875E+15,
677,1.10888E+15,1.10888E+15,
678,1.12224E+15,1.12224E+15,
679,1.12575E+15,1.12575E+15,
680,1.13591E+15,1.13591E+15,
681,1.14162E+15,1.14162E+15,
682,1.14208E+15,1.14208E+15,
683,1.14208E+15,1.14208E+15,
684,1.14057E+15,1.14057E+15,
685,1.14057E+15,1.14057E+15,
686,1.0776E+15,1.0776E+15,
687,1.0776E+15,1.0776E+15,
688,1.08006E+15,1.08006E+15,
689,1.09026E+15,1.09026E+15,
690,1.0909E+15,1.0909E+15,
691,1.09258E+15,1.09258E+15,
692,1.09693E+15,1.09693E+15,
693,1.09676E+15,1.09676E+15,
694,1.10992E+15,1.10992E+15,
695,1.10944E+15,1.10944E+15,
696,1.12828E+15,1.12828E+15,
697,1.13562E+15,1.13562E+15,
698,1.13927E+15,1.13927E+15,
699,1.13506E+15,1.13506E+15,
700,1.13506E+15,1.13506E+15,
701,1.13894E+15,1.13894E+15,
702,1.14636E+15,1.14636E+15,
703,1.14769E+15,1.14769E+15,
704,1.1535E+15,1.1535E+15,
705,1.08648E+15,1.08648E+15,
706,1.09485E+15,1.09485E+15,
707,1.1073E+15,1.1073E+15,
708,1.10683E+15,1.10683E+15,
709,1.10683E+15,1.10683E+15,
710,1.10683E+15,1.10683E+15,
711,1.11055E+15,1.11055E+15,
712,1.11494E+15,1.11494E+15,
713,1.14569E+15,1.14569E+15,
714,1.15729E+15,1.15729E+15,
715,1.1544E+15,1.1544E+15,
716,1.099E+15,1.099E+15,
717,1.10079E+15,1.10079E+15,
718,1.10079E+15,1.10079E+15,
719,1.10256E+15,1.10256E+15,
720,1.10468E+15,1.10468E+15,
721,1.10446E+15,1.10446E+15,
722,1.10446E+15,1.10446E+15,
723,1.12326E+15,1.12326E+15,
724,1.1229E+15,1.1229E+15,
725,1.1229E+15,1.1229E+15,
726,1.12074E+15,1.12074E+15,
727,1.12198E+15,1.12198E+15,
728,1.12198E+15,1.12198E+15,
729,1.12535E+15,1.12535E+15,
730,1.12535E+15,1.12535E+15,
731,1.12535E+15,1.12535E+15,
732,1.13725E+15,1.13725E+15,
733,1.1454E+15,1.1454E+15,
734,1.15396E+15,1.15396E+15,
735,1.15396E+15,1.15396E+15,
736,1.15396E+15,1.15396E+15,
737,1.15396E+15,1.15396E+15,
738,1.16331E+15,1.16331E+15,
739,1.16335E+15,1.16335E+15,
740,1.16401E+15,1.16401E+15,
741,1.16651E+15,1.16651E+15,
742,1.12764E+15,1.12764E+15,
743,1.12829E+15,1.12829E+15,
744,1.13664E+15,1.13664E+15,
745,1.13317E+15,1.13317E+15,
746,1.13436E+15,1.13436E+15,
747,1.14741E+15,1.14741E+15,
748,1.14791E+15,1.14791E+15,
749,1.14791E+15,1.14791E+15,
750,1.16015E+15,1.16015E+15,
751,1.16291E+15,1.16291E+15,
752,1.17509E+15,1.17509E+15,
753,1.18062E+15,1.18062E+15,
754,1.18062E+15,1.18062E+15,
755,1.12389E+15,1.12389E+15,
756,1.12479E+15,1.12479E+15,
757,1.13476E+15,1.13476E+15,
758,1.13588E+15,1.13588E+15,
759,1.14032E+15,1.14032E+15,
760,1.14862E+15,1.14862E+15,
761,1.17982E+15,1.17982E+15,
762,1.18379E+15,1.18379E+15,
763,1.18379E+15,1.18379E+15,
764,1.18379E+15,1.18379E+15,
765,1.18995E+15,1.18995E+15,
766,1.15031E+15,1.15031E+15,
767,1.15801E+15,1.15801E+15,
768,1.15801E+15,1.15801E+15,
769,1.16466E+15,1.16466E+15,
770,1.16611E+15,1.16611E+15,
771,1.17279E+15,1.17279E+15,
772,1.17867E+15,1.17867E+15,
773,1.18183E+15,1.18183E+15,
774,1.17931E+15,1.17931E+15,
775,1.18433E+15,1.18433E+15,
776,1.18505E+15,1.18505E+15,
777,1.18505E+15,1.18505E+15,
778,1.19018E+15,1.19018E+15,
779,1.1985E+15,1.1985E+15,
780,1.13517E+15,1.13517E+15,
781,1.14092E+15,1.14092E+15,
782,1.14092E+15,1.14092E+15,
783,1.14657E+15,1.14657E+15,
784,1.15778E+15,1.15778E+15,
785,1.17407E+15,1.17407E+15,
786,1.17396E+15,1.17396E+15,
787,1.18546E+15,1.18546E+15,
788,1.19507E+15,1.19507E+15,
789,1.1947E+15,1.1947E+15,
790,1.20367E+15,1.20367E+15,
791,1.20689E+15,1.20689E+15,
792,1.14912E+15,1.14912E+15,
793,1.14912E+15,1.14912E+15,
794,1.1781E+15,1.1781E+15,
795,1.17856E+15,1.17856E+15,
796,1.17856E+15,1.17856E+15,
797,1.17856E+15,1.17856E+15,
798,1.18299E+15,1.18299E+15,
799,1.18108E+15,1.18108E+15,
800,1.18338E+15,1.18338E+15,
801,1.18338E+15,1.18338E+15,
802,1.18607E+15,1.18607E+15,
803,1.20741E+15,1.20741E+15,
804,1.21137E+15,1.21137E+15,
805,1.21254E+15,1.21254E+15,
806,1.21323E+15,1.21323E+15,
807,1.21448E+15,1.21448E+15,
808,1.22087E+15,1.22087E+15,
809,1.16142E+15,1.16142E+15,
810,1.16611E+15,1.16611E+15,
811,1.16611E+15,1.16611E+15,
812,1.16611E+15,1.16611E+15,
813,1.16611E+15,1.16611E+15,
814,1.18009E+15,1.18009E+15,
815,1.18322E+15,1.18322E+15,
816,1.20878E+15,1.20878E+15,
817,1.2107E+15,1.2107E+15,
818,1.21565E+15,1.21565E+15,
819,1.22243E+15,1.22243E+15,
820,1.2241E+15,1.2241E+15,
821,1.22912E+15,1.22912E+15,
822,1.2285E+15,1.2285E+15,
823,1.17256E+15,1.17256E+15,
824,1.17473E+15,1.17473E+15,
825,1.17142E+15,1.17142E+15,
826,1.18746E+15,1.18746E+15,
827,1.18746E+15,1.18746E+15,
828,1.18822E+15,1.18822E+15,
829,1.18822E+15,1.18822E+15,
830,1.19769E+15,1.19769E+15,
831,1.21001E+15,1.21001E+15,
832,1.21001E+15,1.21001E+15,
833,1.20879E+15,1.20879E+15,
834,1.20879E+15,1.20879E+15,
835,1.20879E+15,1.20879E+15,
836,1.22432E+15,1.22432E+15,
837,1.22432E+15,1.22432E+15,
838,1.22408E+15,1.22408E+15,
839,1.22913E+15,1.22913E+15,
840,1.23066E+15,1.23066E+15,
841,1.23066E+15,1.23066E+15,
842,1.23066E+15,1.23066E+15,
843,1.18216E+15,1.18216E+15,
844,1.17601E+15,1.17601E+15,
845,1.19252E+15,1.19252E+15,
846,1.19522E+15,1.19522E+15,
847,1.198E+15,1.198E+15,
848,1.2014E+15,1.2014E+15,
849,1.23781E+15,1.23781E+15,
850,1.2442E+15,1.2442E+15,
851,1.24891E+15,1.24891E+15,
852,1.24891E+15,1.24891E+15,
853,1.1872E+15,1.1872E+15,
854,1.19151E+15,1.19151E+15,
855,1.21157E+15,1.21157E+15,
856,1.22081E+15,1.22081E+15,
857,1.22081E+15,1.22081E+15,
858,1.22397E+15,1.22397E+15,
859,1.22027E+15,1.22027E+15,
860,1.23859E+15,1.23859E+15,
861,1.23859E+15,1.23859E+15,
862,1.24004E+15,1.24004E+15,
863,1.23853E+15,1.23853E+15,
864,1.25091E+15,1.25091E+15,
865,1.25374E+15,1.25374E+15,
866,1.25226E+15,1.25226E+15,
867,1.25226E+15,1.25226E+15,
868,1.25226E+15,1.25226E+15,
869,1.25226E+15,1.25226E+15,
870,1.25226E+15,1.25226E+15,
871,1.19545E+15,1.19545E+15,
872,1.19545E+15,1.19545E+15,
873,1.19545E+15,1.19545E+15,
874,1.19998E+15,1.19998E+15,
875,1.21544E+15,1.21544E+15,
876,1.21656E+15,1.21656E+15,
877,1.21969E+15,1.21969E+15,
878,1.21997E+15,1.21997E+15,
879,1.22436E+15,1.22436E+15,
880,1.23434E+15,1.23434E+15,
881,1.25174E+15,1.25174E+15,
882,1.24953E+15,1.24953E+15,
883,1.24953E+15,1.24953E+15,
884,1.25935E+15,1.25935E+15,
885,1.26688E+15,1.26688E+15,
886,1.26688E+15,1.26688E+15,
887,1.27343E+15,1.27343E+15,
888,1.20919E+15,1.20919E+15,
889,1.21669E+15,1.21669E+15,
890,1.22983E+15,1.22983E+15,
891,1.22424E+15,1.22424E+15,
892,1.22948E+15,1.22948E+15,
893,1.22568E+15,1.22568E+15,
894,1.22586E+15,1.22586E+15,
895,1.22586E+15,1.22586E+15,
896,1.24164E+15,1.24164E+15,
897,1.24367E+15,1.24367E+15,
898,1.24918E+15,1.24918E+15,
899,1.2527E+15,1.2527E+15,
900,1.25589E+15,1.25589E+15,
901,1.25589E+15,1.25589E+15,
902,1.26773E+15,1.26773E+15,
903,1.27059E+15,1.27059E+15,
904,1.27059E+15,1.27059E+15,
905,1.27059E+15,1.27059E+15,
906,1.28026E+15,1.28026E+15,
907,1.23972E+15,1.23972E+15,
908,1.23564E+15,1.23564E+15,
909,1.24197E+15,1.24197E+15,
910,1.24383E+15,1.24383E+15,
911,1.24383E+15,1.24383E+15,
912,1.24893E+15,1.24893E+15,
913,1.24893E+15,1.24893E+15,
914,1.24893E+15,1.24893E+15,
915,1.24966E+15,1.24966E+15,
916,1.28084E+15,1.28084E+15,
917,1.2854E+15,1.2854E+15,
918,1.2854E+15,1.2854E+15,
919,1.234E+15,1.234E+15,
920,1.234E+15,1.234E+15,
921,1.24475E+15,1.24475E+15,
922,1.24929E+15,1.24929E+15,
923,1.25293E+15,1.25293E+15,
924,1.26239E+15,1.26239E+15,
925,1.27243E+15,1.27243E+15,
926,1.2812E+15,1.2812E+15,
927,1.28718E+15,1.28718E+15,
928,1.29814E+15,1.29814E+15,
929,1.29814E+15,1.29814E+15,
930,1.29276E+15,1.29276E+15,
931,1.29276E+15,1.29276E+15,
932,1.29831E+15,1.29831E+15,
933,1.2397E+15,1.2397E+15,
934,1.24453E+15,1.24453E+15,
935,1.24453E+15,1.24453E+15,
936,1.24453E+15,1.24453E+15,
937,1.24453E+15,1.24453E+15,
938,1.24453E+15,1.24453E+15,
939,1.24453E+15,1.24453E+15,
940,1.25886E+15,1.25886E+15,
941,1.26533E+15,1.26533E+15,
942,1.26533E+15,1.26533E+15,
943,1.29218E+15,1.29218E+15,
944,1.2916E+15,1.2916E+15,
945,1.2916E+15,1.2916E+15,
946,1.2916E+15,1.2916E+15,
947,1.2916E+15,1.2916E+15,
948,1.29643E+15,1.29643E+15,
949,1.29643E+15,1.29643E+15,
950,1.30502E+15,1.30502E+15,
951,1.27339E+15,1.27339E+15,
952,1.27728E+15,1.27728E+15,
953,1.27707E+15,1.27707E+15,
954,1.28249E+15,1.28249E+15,
955,1.28774E+15,1.28774E+15,
956,1.29891E+15,1.29891E+15,
957,1.29891E+15,1.29891E+15,
958,1.29897E+15,1.29897E+15,
959,1.30098E+15,1.30098E+15,
960,1.3116E+15,1.3116E+15,
961,1.2672E+15,1.2672E+15,
962,1.27361E+15,1.27361E+15,
963,1.2904E+15,1.2904E+15,
964,1.2904E+15,1.2904E+15,
965,1.30066E+15,1.30066E+15,
966,1.30066E+15,1.30066E+15,
967,1.31132E+15,1.31132E+15,
968,1.31132E+15,1.31132E+15,
969,1.31358E+15,1.31358E+15,
970,1.31482E+15,1.31482E+15,
971,1.32109E+15,1.32109E+15,
972,1.32109E+15,1.32109E+15,
973,1.32109E+15,1.32109E+15,
974,1.33274E+15,1.33274E+15,
975,1.27013E+15,1.27013E+15,
976,1.27013E+15,1.27013E+15,
977,1.27013E+15,1.27013E+15,
978,1.27922E+15,1.27922E+15,
979,1.29004E+15,1.29004E+15,
980,1.29311E+15,1.29311E+15,
981,1.29673E+15,1.29673E+15,
982,1.29673E+15,1.29673E+15,
983,1.31822E+15,1.31822E+15,
984,1.31822E+15,1.31822E+15,
985,1.31822E+15,1.31822E+15,
986,1.32226E+15,1.32226E+15,
987,1.33651E+15,1.33651E+15,
988,1.33651E+15,1.33651E+15,
989,1.27712E+15,1.27712E+15,
990,1.28047E+15,1.28047E+15,
991,1.28182E+15,1.28182E+15,
992,1.28297E+15,1.28297E+15,
993,1.28269E+15,1.28269E+15,
994,1.28269E+15,1.28269E+15,
995,1.28535E+15,1.28535E+15,
996,1.28951E+15,1.28951E+15,
997,1.29199E+15,1.29199E+15,
998,1.29912E+15,1.29912E+15,
999,1.29706E+15,1.29706E+15,
1000,1.29706E+15,1.29706E+15,
1001,1.29557E+15,1.29557E+15,
1002,1.29805E+15,1.29805E+15,
1003,1.30005E+15,1.30005E+15,
1004,1.30555E+15,1.30555E+15,
1005,1.30762E+15,1.30762E+15,
1006,1.30762E+15,1.30762E+15,
1007,1.31103E+15,1.31103E+15,
1008,1.3323E+15,1.3323E+15,
1009,1.33757E+15,1.33757E+15,
1010,1.3426E+15,1.3426E+15,
1011,1.34854E+15,1.34854E+15,
1012,1.34854E+15,1.34854E+15,
1013,1.34854E+15,1.34854E+15,
